srch_id,prop_id,score
31445,1021,0
31445,1764,0
31445,10336,0
31445,13232,0
31445,19688,0
31445,34339,0
31445,39115,0
31445,41071,0
31445,44362,0
31445,48847,0
31445,50094,0
31445,50899,0
31445,53062,0
31445,53213,0
31445,53747,0
31445,67254,0
31445,73553,0
31445,75121,0
31445,78973,0
31445,85231,0
31445,85495,0
31445,86218,0
31445,87355,0
31445,90166,0
31445,90648,0
31445,91125,0
31445,91664,0
31445,93656,0
31445,109370,0
31445,128350,0
31445,128643,0
31445,138105,0
31447,24,0
31447,8254,0
31447,25494,0
31447,29537,0
31447,31818,0
31447,32191,0
31447,39226,0
31447,40370,0
31447,40893,0
31447,41175,0
31447,46243,0
31447,58090,0
31447,59472,0
31447,65994,0
31447,69205,0
31447,81595,0
31447,82370,0
31447,96884,0
31447,102899,0
31447,107863,0
31447,109634,0
31447,122325,0
31447,125830,0
31447,134026,0
31447,135484,0
31447,137676,0
31450,4178,0
31450,5786,0
31450,10771,0
31450,11304,0
31450,12929,0
31450,13207,0
31450,14301,0
31450,20180,0
31450,22196,0
31450,34744,0
31450,37485,0
31450,37646,0
31450,42541,0
31450,44118,0
31450,45577,0
31450,50197,0
31450,52992,0
31450,66177,0
31450,66551,0
31450,70308,0
31450,82909,0
31450,87915,0
31450,92526,0
31450,96166,0
31450,99046,0
31450,103748,0
31450,106997,0
31450,111987,0
31450,116257,0
31450,117805,0
31450,139236,0
31450,139465,0
31450,140738,0
31453,2194,0
31453,10611,0
31453,21122,0
31453,39089,0
31453,45270,0
31453,47625,0
31453,50797,0
31453,54409,0
31453,55198,0
31453,60256,0
31453,67451,0
31453,73696,0
31453,76092,0
31453,78605,0
31453,82035,0
31453,89389,0
31453,97087,0
31453,101347,0
31453,101759,0
31453,103742,0
31453,105713,0
31453,107887,0
31453,109064,0
31453,110082,0
31453,112415,0
31453,117652,0
31453,118836,0
31453,121114,0
31453,124267,0
31453,133369,0
31454,5286,0
31454,9589,0
31454,10107,0
31454,21808,0
31454,22578,0
31454,28383,0
31454,30618,0
31454,45851,0
31454,55195,0
31454,55791,0
31454,57114,0
31454,58217,0
31454,62326,0
31454,62542,0
31454,64488,0
31454,66606,0
31454,69607,0
31454,69738,0
31454,71922,0
31454,77210,0
31454,78901,0
31454,82404,0
31454,89476,0
31454,92611,0
31454,101162,0
31454,101543,0
31454,112101,0
31454,115669,0
31454,134086,0
31454,138233,0
31454,139418,0
31454,140533,0
31455,5712,0
31455,6082,0
31455,6102,0
31455,6679,0
31455,11058,0
31455,16066,0
31455,16542,0
31455,18141,0
31455,23671,0
31455,31815,0
31455,34323,0
31455,35277,0
31455,40269,0
31455,41285,0
31455,43237,0
31455,47471,0
31455,55395,0
31455,57800,0
31455,58214,0
31455,60881,0
31455,71517,0
31455,75583,0
31455,76218,0
31455,77355,0
31455,77375,0
31455,78399,0
31455,90125,0
31455,104351,0
31455,105209,0
31455,128682,0
31457,4219,0
31457,7659,0
31457,11668,0
31457,13297,0
31457,18208,0
31457,21469,0
31457,25665,0
31457,30023,0
31457,30867,0
31457,34319,0
31457,40814,0
31457,41001,0
31457,50787,0
31457,59111,0
31457,62593,0
31457,68723,0
31457,77219,0
31457,78476,0
31457,84714,0
31457,89980,0
31457,90928,0
31457,92758,0
31457,107271,0
31457,110402,0
31457,119388,0
31457,120081,0
31457,121076,0
31457,128529,0
31457,130231,0
31457,130781,0
31457,133227,0
31457,137056,0
31457,139894,0
31458,419,0
31458,4256,0
31458,8289,0
31458,17105,0
31458,19743,0
31458,31359,0
31458,39748,0
31458,52915,0
31458,53547,0
31458,55073,0
31458,56064,0
31458,59081,0
31458,62168,0
31458,65100,0
31458,68002,0
31458,74298,0
31458,80251,0
31458,81465,0
31458,89951,0
31458,95369,0
31458,98106,0
31458,99430,0
31458,103353,0
31458,109650,0
31458,115213,0
31458,124166,0
31458,125053,0
31458,126732,0
31458,131344,0
31458,136880,0
31458,137042,0
31458,137514,0
31459,12072,0
31459,20940,0
31459,35168,0
31459,59180,0
31459,70862,0
31459,75625,0
31459,77417,0
31459,119480,0
31459,125057,0
31462,21018,0
31462,24545,0
31462,26248,0
31462,29633,0
31462,37818,0
31462,38419,0
31462,38904,0
31462,40279,0
31462,46274,0
31462,49656,0
31462,57952,0
31462,59657,0
31462,59781,0
31462,60468,0
31462,60846,0
31462,68420,0
31462,70177,0
31462,77089,0
31462,77914,0
31462,78500,0
31462,90809,0
31462,90845,0
31462,94455,0
31462,102130,0
31462,104517,0
31462,114932,0
31462,116942,0
31462,117294,0
31462,122112,0
31462,124342,0
31462,125083,0
31462,134154,0
31462,134323,0
31463,68396,0
31463,81218,0
31463,86688,0
31463,95890,0
31463,113341,0
31463,118433,0
31463,125679,0
31463,133136,0
31464,5362,0
31464,12702,0
31464,19719,0
31464,37050,0
31464,40061,0
31464,45794,0
31464,54916,0
31464,71647,0
31464,78444,0
31464,81836,0
31464,82999,0
31464,101030,0
31464,103571,0
31464,116542,0
31464,118615,0
31464,127037,0
31464,135512,0
31465,3180,0
31465,14142,0
31465,22393,0
31465,22883,0
31465,24194,0
31465,24452,0
31465,28181,0
31465,31940,0
31465,34263,0
31465,37567,0
31465,50162,0
31465,54139,0
31465,54937,0
31465,61934,0
31465,63894,0
31465,72090,0
31465,73666,0
31465,74045,0
31465,74221,0
31465,78599,0
31465,82231,0
31465,89466,0
31465,90385,0
31465,95031,0
31465,99484,0
31465,123675,0
31465,125393,0
31465,128085,0
31465,128871,0
31465,134992,0
31465,138112,0
31465,138176,0
31465,139162,0
31466,2136,0
31466,6099,0
31466,11712,0
31466,12125,0
31466,14496,0
31466,30890,0
31466,36675,0
31466,38828,0
31466,50608,0
31466,62404,0
31466,66204,0
31466,66289,0
31466,69649,0
31466,72988,0
31466,74640,0
31466,84269,0
31466,84484,0
31466,94330,0
31466,99788,0
31466,101170,0
31466,102276,0
31466,112510,0
31466,114251,0
31466,117915,0
31466,125136,0
31466,128521,0
31466,133013,0
31467,893,0
31467,10404,0
31467,11103,0
31467,16706,0
31467,19435,0
31467,21315,0
31467,41488,0
31467,42282,0
31467,48153,0
31467,50984,0
31467,56880,0
31467,59267,0
31467,59526,0
31467,64777,0
31467,65606,0
31467,68914,0
31467,74474,0
31467,81437,0
31467,85728,0
31467,88096,0
31467,88218,0
31467,91206,0
31467,92297,0
31467,95166,0
31467,97247,0
31467,107872,0
31467,111106,0
31467,113349,0
31467,114766,0
31467,116276,0
31467,121764,0
31468,51006,0
31468,72608,0
31468,108379,0
31468,111283,0
31468,125943,0
31470,4468,0
31470,6889,0
31470,11664,0
31470,14125,0
31470,26363,0
31470,28618,0
31470,34113,0
31470,41081,0
31470,41138,0
31470,47385,0
31470,48722,0
31470,50724,0
31470,55092,0
31470,57058,0
31470,59165,0
31470,62933,0
31470,71174,0
31470,87383,0
31470,92334,0
31470,94239,0
31470,98428,0
31470,105746,0
31470,113619,0
31470,114285,0
31470,118692,0
31470,119158,0
31470,120141,0
31470,120255,0
31470,126418,0
31470,128044,0
31470,139309,0
31470,139524,0
31471,11265,0
31471,19378,0
31471,31588,0
31471,42378,0
31471,43151,0
31471,49669,0
31471,50034,0
31471,53517,0
31471,58327,0
31471,61188,0
31471,62666,0
31471,65964,0
31471,66230,0
31471,73112,0
31471,77759,0
31471,84225,0
31471,86776,0
31471,86932,0
31471,90743,0
31471,98144,0
31471,110450,0
31471,110851,0
31471,112265,0
31471,115399,0
31471,117247,0
31471,120805,0
31471,122453,0
31471,125975,0
31471,127077,0
31471,133524,0
31471,133857,0
31471,134855,0
31472,2754,0
31472,3797,0
31472,11166,0
31472,19333,0
31472,35502,0
31472,37097,0
31472,39189,0
31472,43779,0
31472,44801,0
31472,46591,0
31472,47784,0
31472,54493,0
31472,56738,0
31472,68313,0
31472,71656,0
31472,74108,0
31472,81048,0
31472,81854,0
31472,86231,0
31472,90621,0
31472,94978,0
31472,107727,0
31472,108091,0
31472,113701,0
31472,113885,0
31472,114283,0
31472,117948,0
31472,124032,0
31472,132403,0
31472,133528,0
31472,135027,0
31472,136717,0
31472,138168,0
31473,3587,0
31473,5893,0
31473,8944,0
31473,18735,0
31473,46399,0
31473,64133,0
31473,71123,0
31473,84584,0
31473,86229,0
31473,98836,0
31473,106644,0
31473,131101,0
31476,5286,0
31476,9589,0
31476,10107,0
31476,10763,0
31476,21808,0
31476,22578,0
31476,30618,0
31476,32358,0
31476,34020,0
31476,57114,0
31476,58217,0
31476,62326,0
31476,66606,0
31476,68911,0
31476,82404,0
31476,89476,0
31476,92611,0
31476,101162,0
31476,102413,0
31476,102466,0
31476,106236,0
31476,112101,0
31476,112479,0
31476,113229,0
31476,115310,0
31476,121350,0
31476,121675,0
31476,126899,0
31476,130258,0
31476,132925,0
31476,134086,0
31476,139917,0
31477,5866,0
31477,13120,0
31477,21653,0
31477,29006,0
31477,34873,0
31477,40380,0
31477,42013,0
31477,47130,0
31477,63490,0
31477,63848,0
31477,71739,0
31477,77192,0
31477,80347,0
31477,81780,0
31477,82394,0
31477,104894,0
31477,108963,0
31477,112113,0
31477,115146,0
31477,127741,0
31477,134965,0
31477,140436,0
31478,10132,0
31478,10169,0
31478,15448,0
31478,23416,0
31478,24277,0
31478,26099,0
31478,29677,0
31478,34541,0
31478,45211,0
31478,50247,0
31478,72711,0
31478,73700,0
31478,78945,0
31478,79318,0
31478,84060,0
31478,84298,0
31478,92315,0
31478,101878,0
31478,108471,0
31478,110390,0
31478,111752,0
31478,113443,0
31478,122259,0
31478,122343,0
31478,128037,0
31478,130693,0
31478,132497,0
31478,134037,0
31478,139966,0
31478,140551,0
31479,40279,0
31479,46274,0
31479,59657,0
31479,59781,0
31479,60468,0
31479,77795,0
31479,94455,0
31479,117294,0
31479,122112,0
31480,1066,0
31480,3867,0
31480,7657,0
31480,19880,0
31480,21556,0
31480,24523,0
31480,25274,0
31480,30572,0
31480,34316,0
31480,44858,0
31480,48443,0
31480,69481,0
31480,78545,0
31480,79357,0
31480,84276,0
31480,94984,0
31480,96723,0
31480,97184,0
31480,104142,0
31480,110714,0
31480,114871,0
31480,120617,0
31480,121571,0
31480,121628,0
31480,126066,0
31480,126403,0
31480,127229,0
31480,127495,0
31480,132608,0
31480,133311,0
31480,138109,0
31480,138768,0
31481,6150,0
31481,21591,0
31481,24428,0
31481,43900,0
31481,46331,0
31481,46767,0
31481,47085,0
31481,64886,0
31481,77292,0
31481,77477,0
31481,111812,0
31481,127572,0
31481,128062,0
31481,130144,0
31481,130276,0
31483,1591,0
31483,15490,0
31483,21474,0
31483,27652,0
31483,43387,0
31483,47971,0
31483,50615,0
31483,56739,0
31483,63663,0
31483,69575,0
31483,74169,0
31483,81048,0
31483,86049,0
31483,88593,0
31483,102355,0
31483,114474,0
31483,121692,0
31483,123800,0
31483,125599,0
31483,129233,0
31483,135027,0
31483,136489,0
31484,11719,0
31484,13297,0
31484,15174,0
31484,21469,0
31484,26548,0
31484,30867,0
31484,33341,0
31484,33764,0
31484,38345,0
31484,41001,0
31484,50912,0
31484,62593,0
31484,63794,0
31484,68723,0
31484,73134,0
31484,74892,0
31484,77275,0
31484,91315,0
31484,98668,0
31484,104648,0
31484,105300,0
31484,109544,0
31484,110402,0
31484,117787,0
31484,118064,0
31484,118908,0
31484,119388,0
31484,123377,0
31484,130231,0
31484,132906,0
31484,133227,0
31484,136686,0
31486,7244,0
31486,9992,0
31486,19388,0
31486,39576,0
31486,41421,0
31486,57626,0
31486,62946,0
31486,65481,0
31486,66800,0
31486,77037,0
31486,79137,0
31486,80748,0
31486,81792,0
31486,88969,0
31486,92649,0
31486,94769,0
31486,102679,0
31486,105139,0
31486,110759,0
31486,115148,0
31486,116793,0
31486,122757,0
31486,128461,0
31486,134150,0
31486,135063,0
31487,162,0
31487,12609,0
31487,14669,0
31487,18873,0
31487,21708,0
31487,30992,0
31487,31573,0
31487,32752,0
31487,41066,0
31487,43830,0
31487,49959,0
31487,51287,0
31487,52199,0
31487,59618,0
31487,60785,0
31487,62596,0
31487,64603,0
31487,66102,0
31487,72177,0
31487,78276,0
31487,79550,0
31487,84552,0
31487,87006,0
31487,107732,0
31487,112422,0
31487,114733,0
31487,128734,0
31487,129900,0
31487,130559,0
31487,132118,0
31487,133599,0
31487,135423,0
31488,9021,0
31488,43353,0
31488,88823,0
31488,110205,0
31488,124586,0
31488,124746,0
31488,127727,0
31490,524,0
31490,5355,0
31490,17493,0
31490,25370,0
31490,27357,0
31490,28494,0
31490,29265,0
31490,30762,0
31490,34807,0
31490,40335,0
31490,43266,0
31490,47637,0
31490,48363,0
31490,53857,0
31490,66146,0
31490,67810,0
31490,71488,0
31490,73816,0
31490,74557,0
31490,83388,0
31490,88905,0
31490,90078,0
31490,94203,0
31490,99726,0
31490,101111,0
31490,118353,0
31490,131744,0
31490,135274,0
31490,139866,0
31490,140027,0
31490,140450,0
31490,140724,0
31492,2899,0
31492,12507,0
31492,12976,0
31492,21805,0
31492,25223,0
31492,28943,0
31492,31381,0
31492,31814,0
31492,34278,0
31492,34966,0
31492,35881,0
31492,45412,0
31492,47543,0
31492,48512,0
31492,51555,0
31492,51653,0
31492,51974,0
31492,52463,0
31492,55158,0
31492,68658,0
31492,88988,0
31492,90509,0
31492,90665,0
31492,100473,0
31492,102739,0
31492,112301,0
31492,114177,0
31492,115562,0
31492,121275,0
31492,125859,0
31492,128677,0
31492,140304,0
31493,12365,0
31493,12918,0
31493,19932,0
31493,27835,0
31493,30061,0
31493,30084,0
31493,31414,0
31493,32727,0
31493,36458,0
31493,37164,0
31493,39704,0
31493,41889,0
31493,45623,0
31493,50401,0
31493,55679,0
31493,57237,0
31493,58561,0
31493,82383,0
31493,89278,0
31493,90335,0
31493,94246,0
31493,95768,0
31493,97347,0
31493,106291,0
31493,113200,0
31493,121557,0
31493,121866,0
31493,135627,0
31493,136416,0
31493,139382,0
31493,140554,0
31494,4191,0
31494,6284,0
31494,7217,0
31494,8817,0
31494,17789,0
31494,20339,0
31494,21596,0
31494,22665,0
31494,24896,0
31494,25851,0
31494,26337,0
31494,37393,0
31494,38509,0
31494,43671,0
31494,57795,0
31494,62197,0
31494,63520,0
31494,69723,0
31494,70163,0
31494,74350,0
31494,76188,0
31494,77277,0
31494,85749,0
31494,88285,0
31494,91032,0
31494,105877,0
31494,110595,0
31494,117277,0
31494,121781,0
31494,131794,0
31494,138701,0
31495,1147,0
31495,3724,0
31495,4301,0
31495,12261,0
31495,16337,0
31495,23648,0
31495,37616,0
31495,42983,0
31495,43662,0
31495,44083,0
31495,45364,0
31495,51178,0
31495,51492,0
31495,52125,0
31495,54187,0
31495,55859,0
31495,58948,0
31495,59206,0
31495,62134,0
31495,68136,0
31495,78989,0
31495,83789,0
31495,84296,0
31495,84447,0
31495,90052,0
31495,90803,0
31495,96748,0
31495,97785,0
31495,103744,0
31495,106169,0
31495,109346,0
31495,118670,0
31495,138745,0
31496,21653,0
31496,55594,0
31496,77206,0
31496,82743,0
31496,96647,0
31496,100195,0
31496,102104,0
31496,114118,0
31496,117203,0
31496,118226,0
31496,125623,0
31497,419,0
31497,1535,0
31497,17105,0
31497,18635,0
31497,19743,0
31497,31359,0
31497,56064,0
31497,62168,0
31497,65100,0
31497,67376,0
31497,67569,0
31497,77465,0
31497,79068,0
31497,80251,0
31497,81465,0
31497,91084,0
31497,91687,0
31497,98106,0
31497,98457,0
31497,105701,0
31497,111508,0
31497,111831,0
31497,112568,0
31497,115213,0
31497,121421,0
31497,124166,0
31497,125053,0
31497,131344,0
31497,136880,0
31497,137042,0
31497,137514,0
31498,2048,0
31498,2606,0
31498,2905,0
31498,8185,0
31498,17097,0
31498,19899,0
31498,32606,0
31498,33480,0
31498,35050,0
31498,35140,0
31498,43121,0
31498,47371,0
31498,48769,0
31498,52186,0
31498,67117,0
31498,71765,0
31498,83778,0
31498,83987,0
31498,85416,0
31498,85901,0
31498,86991,0
31498,93715,0
31498,96734,0
31498,96980,0
31498,118538,0
31498,118925,0
31498,128905,0
31498,132083,0
31498,133284,0
31498,134768,0
31498,135842,0
31498,137071,0
31498,139078,0
31500,59,0
31500,2235,0
31500,3812,0
31500,7342,0
31500,9668,0
31500,11927,0
31500,20970,0
31500,24098,0
31500,24154,0
31500,34968,0
31500,36797,0
31500,46111,0
31500,47960,0
31500,49254,0
31500,50871,0
31500,64973,0
31500,77554,0
31500,91138,0
31500,92026,0
31500,94425,0
31500,104578,0
31500,107196,0
31500,115598,0
31500,118780,0
31500,134848,0
31500,135438,0
31500,136409,0
31500,136480,0
31500,136850,0
31500,140241,0
31502,854,0
31502,8146,0
31502,11994,0
31502,14748,0
31502,20667,0
31502,24531,0
31502,27948,0
31502,28410,0
31502,29007,0
31502,42369,0
31502,45718,0
31502,45773,0
31502,46602,0
31502,51556,0
31502,56538,0
31502,59318,0
31502,68048,0
31502,77995,0
31502,79375,0
31502,82676,0
31502,83429,0
31502,83846,0
31502,89313,0
31502,89441,0
31502,102029,0
31502,110292,0
31502,111045,0
31502,113573,0
31502,114705,0
31502,123077,0
31502,129882,0
31502,134971,0
31504,1575,0
31504,5119,0
31504,7310,0
31504,17310,0
31504,17714,0
31504,22959,0
31504,24723,0
31504,28603,0
31504,30231,0
31504,30933,0
31504,40702,0
31504,45942,0
31504,51588,0
31504,60750,0
31504,62314,0
31504,73471,0
31504,87017,0
31504,94124,0
31504,96957,0
31504,103074,0
31504,104061,0
31504,104494,0
31504,118778,0
31504,119196,0
31504,124020,0
31504,124993,0
31504,125176,0
31504,125941,0
31504,129484,0
31504,136018,0
31504,136399,0
31505,20886,0
31505,21314,0
31505,26765,0
31505,29392,0
31505,29612,0
31505,30395,0
31505,31904,0
31505,41672,0
31505,48190,0
31505,65950,0
31505,75167,0
31505,88793,0
31505,90806,0
31505,94898,0
31505,110107,0
31505,110523,0
31507,3235,0
31507,9831,0
31507,16325,0
31507,19157,0
31507,19836,0
31507,20022,0
31507,28132,0
31507,37330,0
31507,51178,0
31507,53883,0
31507,53916,0
31507,56573,0
31507,57169,0
31507,61011,0
31507,63417,0
31507,73077,0
31507,73145,0
31507,75972,0
31507,80545,0
31507,87652,0
31507,96808,0
31507,101520,0
31507,103174,0
31507,106307,0
31507,107652,0
31507,116505,0
31507,118206,0
31507,118670,0
31507,124043,0
31507,131917,0
31507,132210,0
31507,135028,0
31508,22872,0
31508,38887,0
31508,49322,0
31508,55649,0
31508,66250,0
31508,68403,0
31508,75079,0
31508,81929,0
31508,133157,0
31508,133938,0
31511,4445,0
31511,23159,0
31511,32227,0
31511,40588,0
31511,42838,0
31511,49047,0
31511,53346,0
31511,64274,0
31511,67039,0
31511,68942,0
31511,76524,0
31511,80505,0
31511,84172,0
31511,89479,0
31511,95974,0
31511,102979,0
31511,107769,0
31511,111039,0
31511,136082,0
31517,1875,0
31517,4311,0
31517,17558,0
31517,34386,0
31517,34767,0
31517,41565,0
31517,60003,0
31517,64294,0
31517,65182,0
31517,135939,0
31518,7044,0
31518,8734,0
31518,10223,0
31518,11537,0
31518,35899,0
31518,36047,0
31518,48933,0
31518,53541,0
31518,62865,0
31518,63502,0
31518,66009,0
31518,66964,0
31518,73093,0
31518,89708,0
31518,92579,0
31518,94310,0
31518,101939,0
31518,105318,0
31518,107295,0
31518,110367,0
31518,114155,0
31518,119005,0
31518,123768,0
31518,129796,0
31518,130799,0
31518,139836,0
31518,140297,0
31519,8013,0
31519,27621,0
31519,31189,0
31519,36913,0
31519,45155,0
31519,46151,0
31519,46531,0
31519,49067,0
31519,52447,0
31519,55177,0
31519,55546,0
31519,58222,0
31519,65993,0
31519,71803,0
31519,74473,0
31519,84405,0
31519,87147,0
31519,88100,0
31519,88298,0
31519,102550,0
31519,102834,0
31519,116187,0
31519,116396,0
31519,120981,0
31519,129411,0
31519,131757,0
31519,132707,0
31519,139025,0
31519,139497,0
31519,140414,0
31520,231,0
31520,1448,0
31520,5700,0
31520,10116,0
31520,15107,0
31520,15195,0
31520,16337,0
31520,17588,0
31520,19855,0
31520,20013,0
31520,21534,0
31520,31148,0
31520,40165,0
31520,43463,0
31520,46517,0
31520,47650,0
31520,52125,0
31520,58948,0
31520,67250,0
31520,83096,0
31520,85991,0
31520,88112,0
31520,89238,0
31520,92226,0
31520,92432,0
31520,93203,0
31520,99062,0
31520,99129,0
31520,103744,0
31520,103984,0
31520,116747,0
31520,126936,0
31520,128943,0
31525,17287,0
31525,19464,0
31525,34404,0
31525,53364,0
31525,53903,0
31525,59087,0
31525,80783,0
31525,84959,0
31525,109747,0
31525,130294,0
31525,137512,0
31525,139333,0
31526,5841,0
31526,5902,0
31526,6375,0
31526,13705,0
31526,22031,0
31526,22935,0
31526,24757,0
31526,28392,0
31526,29740,0
31526,33428,0
31526,39235,0
31526,39639,0
31526,47442,0
31526,60600,0
31526,69535,0
31526,74428,0
31526,78034,0
31526,79020,0
31526,80898,0
31526,82378,0
31526,84407,0
31526,89643,0
31526,93761,0
31526,94383,0
31526,102933,0
31526,114295,0
31526,117999,0
31526,122027,0
31526,126249,0
31526,131436,0
31527,78,0
31527,3215,0
31527,4013,0
31527,23290,0
31527,32051,0
31527,37661,0
31527,43554,0
31527,64836,0
31527,87478,0
31527,88769,0
31528,4094,0
31528,4531,0
31528,8958,0
31528,9926,0
31528,13744,0
31528,16520,0
31528,17786,0
31528,25911,0
31528,28002,0
31528,31204,0
31528,40954,0
31528,45787,0
31528,54933,0
31528,55185,0
31528,63707,0
31528,64353,0
31528,66460,0
31528,72648,0
31528,76893,0
31528,84591,0
31528,105706,0
31528,106648,0
31528,107417,0
31528,111129,0
31528,111991,0
31528,112630,0
31528,113535,0
31528,121372,0
31528,131391,0
31528,133770,0
31528,138011,0
31530,17763,0
31530,24178,0
31530,27149,0
31530,33584,0
31530,44210,0
31530,48275,0
31530,52054,0
31530,66438,0
31530,93400,0
31530,95136,0
31530,106725,0
31530,133875,0
31531,8242,0
31531,10861,0
31531,10983,0
31531,24431,0
31531,38318,0
31531,38780,0
31531,41071,0
31531,48225,0
31531,60221,0
31531,72535,0
31531,72862,0
31531,80338,0
31531,85231,0
31531,86053,0
31531,87245,0
31531,87657,0
31531,91628,0
31531,93656,0
31531,98252,0
31531,100742,0
31531,105102,0
31531,108784,0
31531,126730,0
31531,129525,0
31531,132193,0
31531,133334,0
31531,136921,0
31531,138105,0
31533,1212,0
31533,6800,0
31533,10852,0
31533,12303,0
31533,12446,0
31533,13624,0
31533,15355,0
31533,25285,0
31533,32392,0
31533,41772,0
31533,43287,0
31533,48833,0
31533,63288,0
31533,64785,0
31533,65806,0
31533,66364,0
31533,70592,0
31533,74712,0
31533,76926,0
31533,79203,0
31533,100559,0
31533,105479,0
31533,107884,0
31533,110338,0
31533,119458,0
31533,129891,0
31533,130811,0
31533,131594,0
31533,137256,0
31534,46507,0
31534,46710,0
31534,47918,0
31534,67325,0
31534,81566,0
31534,88763,0
31534,95594,0
31534,111573,0
31534,118213,0
31534,119039,0
31536,1190,0
31536,6074,0
31536,10907,0
31536,11765,0
31536,14018,0
31536,14022,0
31536,19329,0
31536,25390,0
31536,34844,0
31536,37984,0
31536,47828,0
31536,49027,0
31536,57106,0
31536,70327,0
31536,73220,0
31536,74382,0
31536,86052,0
31536,100648,0
31536,103751,0
31536,105330,0
31536,109023,0
31536,123020,0
31536,127428,0
31536,131130,0
31536,135184,0
31536,138160,0
31536,138883,0
31536,139751,0
31539,4431,0
31539,8099,0
31539,13336,0
31539,14833,0
31539,16333,0
31539,25531,0
31539,27759,0
31539,38485,0
31539,42077,0
31539,44990,0
31539,45782,0
31539,49279,0
31539,55026,0
31539,62576,0
31539,70882,0
31539,77866,0
31539,82500,0
31539,91973,0
31539,111570,0
31539,119813,0
31539,121000,0
31539,122400,0
31539,123994,0
31539,127048,0
31539,127124,0
31539,132022,0
31539,136078,0
31539,136964,0
31539,137421,0
31539,139913,0
31540,5676,0
31540,33658,0
31540,36071,0
31540,81405,0
31540,88133,0
31540,89274,0
31540,96008,0
31540,102016,0
31540,106737,0
31540,129626,0
31540,138219,0
31542,2918,0
31542,3814,0
31542,12538,0
31542,15855,0
31542,23560,0
31542,24455,0
31542,25563,0
31542,30575,0
31542,33899,0
31542,34765,0
31542,41459,0
31542,49364,0
31542,52692,0
31542,54465,0
31542,54614,0
31542,58991,0
31542,59293,0
31542,61232,0
31542,61766,0
31542,66572,0
31542,66669,0
31542,75752,0
31542,82243,0
31542,98073,0
31542,99923,0
31542,104035,0
31542,104146,0
31542,115625,0
31542,116969,0
31542,130677,0
31542,131240,0
31542,133073,0
31543,4030,0
31543,6369,0
31543,13048,0
31543,16412,0
31543,17427,0
31543,19503,0
31543,20826,0
31543,28328,0
31543,34645,0
31543,34733,0
31543,35889,0
31543,38348,0
31543,43646,0
31543,47290,0
31543,47381,0
31543,47544,0
31543,49991,0
31543,54401,0
31543,59242,0
31543,66041,0
31543,66965,0
31543,82062,0
31543,83487,0
31543,84232,0
31543,87653,0
31543,88559,0
31543,93265,0
31543,102015,0
31543,110858,0
31543,115062,0
31543,129699,0
31543,131154,0
31543,134081,0
31543,134309,0
31544,5324,0
31544,12386,0
31544,16173,0
31544,18207,0
31544,19353,0
31544,20403,0
31544,38440,0
31544,44865,0
31544,55561,0
31544,59265,0
31544,60123,0
31544,61648,0
31544,61837,0
31544,64563,0
31544,68807,0
31544,70434,0
31544,71024,0
31544,79140,0
31544,79513,0
31544,84742,0
31544,85360,0
31544,91104,0
31544,93908,0
31544,95420,0
31544,101917,0
31544,106309,0
31544,117928,0
31544,124069,0
31544,127105,0
31544,130325,0
31544,131441,0
31544,133669,0
31545,7264,0
31545,9775,0
31545,11429,0
31545,12915,0
31545,14437,0
31545,14770,0
31545,18280,0
31545,24050,0
31545,24096,0
31545,34304,0
31545,35495,0
31545,43228,0
31545,43757,0
31545,49041,0
31545,51899,0
31545,52839,0
31545,58555,0
31545,66380,0
31545,67144,0
31545,68153,0
31545,72106,0
31545,74580,0
31545,84955,0
31545,93609,0
31545,96104,0
31545,97689,0
31545,103812,0
31545,119508,0
31545,122659,0
31545,127468,0
31546,783,0
31546,19864,0
31546,26486,0
31546,27347,0
31546,38652,0
31546,47378,0
31546,51665,0
31546,59139,0
31546,60560,0
31546,60612,0
31546,63103,0
31546,66913,0
31546,68897,0
31546,70041,0
31546,71741,0
31546,72910,0
31546,85291,0
31546,86158,0
31546,87379,0
31546,99488,0
31546,99550,0
31546,103501,0
31546,105789,0
31546,122207,0
31546,124974,0
31546,125229,0
31546,126970,0
31546,129339,0
31546,135458,0
31546,138577,0
31547,7741,0
31547,8702,0
31547,11323,0
31547,23532,0
31547,26290,0
31547,26723,0
31547,27821,0
31547,40982,0
31547,47636,0
31547,79075,0
31547,118054,0
31547,139491,0
31548,10410,0
31548,13482,0
31548,15210,0
31548,27144,0
31548,30117,0
31548,34886,0
31548,56267,0
31548,61226,0
31548,72115,0
31548,79321,0
31548,88668,0
31548,88784,0
31548,91635,0
31548,97380,0
31548,117617,0
31548,122597,0
31548,124039,0
31548,133087,0
31548,140045,0
31548,140626,0
31549,5205,0
31549,8948,0
31549,12953,0
31549,14444,0
31549,26763,0
31549,33333,0
31549,34435,0
31549,38369,0
31549,38842,0
31549,43730,0
31549,55605,0
31549,56546,0
31549,67507,0
31549,67582,0
31549,71636,0
31549,78990,0
31549,79899,0
31549,91923,0
31549,92136,0
31549,92423,0
31549,114863,0
31549,117747,0
31549,123479,0
31549,129611,0
31549,134412,0
31550,3574,0
31550,4927,0
31550,4938,0
31550,10106,0
31550,22685,0
31550,35586,0
31550,37751,0
31550,48062,0
31550,48340,0
31550,51662,0
31550,52195,0
31550,60613,0
31550,62504,0
31550,63804,0
31550,70470,0
31550,89354,0
31550,104403,0
31550,105049,0
31550,105881,0
31550,106046,0
31550,109418,0
